Commodity2,Attribute,Unit,YearProjected2,Year2,Value
"Soybeans, million acres",Planted acres (Year Projected: 2015),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2013/14,76.8,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2014/15,84.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2015/16,84.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2016/17,79.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2017/18,78.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2018/19,78.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2019/20,78.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2020/21,78.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2021/22,79.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2022/23,79.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2023/24,79.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2024/25,79.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2025/26,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2026/27,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2027/28,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2028/29,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2029/30,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2015),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2014/15,83.3,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2015/16,83.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2016/17,82.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2017/18,81.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2018/19,81.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2019/20,81.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2020/21,81.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2021/22,81.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2022/23,81.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2023/24,81.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2024/25,80.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2025/26,80.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2026/27,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2027/28,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2028/29,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2029/30,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2016),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2015/16,82.7,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2016/17,83.7,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2017/18,85.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2018/19,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2019/20,84.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2020/21,84.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2021/22,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2022/23,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2023/24,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2024/25,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2025/26,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2026/27,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2027/28,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2028/29,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2029/30,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2017),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2016/17,83.4,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2017/18,90.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2018/19,91.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2019/20,91.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2020/21,91.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2021/22,92.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2022/23,92.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2023/24,92.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2024/25,91.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2025/26,91.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2026/27,91.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2027/28,91.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2028/29,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2029/30,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2018),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2016/17,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2017/18,90.1,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2018/19,89.1,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2019/20,82.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2020/21,82.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2021/22,83.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2022/23,83.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2023/24,84.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2024/25,84.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2025/26,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2026/27,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2027/28,85.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2028/29,85.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2029/30,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2019),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2016/17,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2017/18,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2018/19,89.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2019/20,76.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2020/21,84.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2021/22,86.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2022/23,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2023/24,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2024/25,85.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2025/26,85.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2026/27,86.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2027/28,86.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2028/29,86.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2029/30,86.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2030/31,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2020),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2016/17,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2017/18,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2018/19,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2019/20,76.1,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2020/21,83.1,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2021/22,89.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2022/23,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2023/24,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2024/25,90.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2025/26,90.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2026/27,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2027/28,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2028/29,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2029/30,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2030/31,90.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2031/32,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2021),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2016/17,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2017/18,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2018/19,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2019/20,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2020/21,83.4,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2021/22,87.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2022/23,87.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2023/24,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2024/25,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2025/26,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2026/27,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2027/28,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2028/29,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2029/30,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2030/31,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2031/32,88.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2022),2032/33,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),1998/99,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),1999/00,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2000/01,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2001/02,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2002/03,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2003/04,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2004/05,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2005/06,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2006/07,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2007/08,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2008/09,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2009/10,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2010/11,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2011/12,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2012/13,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2013/14,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2014/15,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2015/16,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2016/17,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2017/18,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2018/19,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2019/20,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2020/21,,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2021/22,87.2,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2022/23,87.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2023/24,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2024/25,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2025/26,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2026/27,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2027/28,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2028/29,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2029/30,87.0,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2030/31,86.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2031/32,86.5,,,
"Soybeans, million acres",Planted acres (Year Projected: 2023),2032/33,86.5,,,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),1998/99,72
"Soybeans, million acres",,,,Planted acres (Projected: 2000),1999/00,74.1
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2000/01,75
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2001/02,74
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2002/03,72.8
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2003/04,71.5
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2004/05,70.5
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2005/06,70.3
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2006/07,70.8
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2007/08,71.3
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2008/09,71.8
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2009/10,71.5
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2010/11,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2011/12,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2012/13,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2013/14,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2014/15,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2015/16,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2016/17,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2017/18,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2018/19,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2019/20,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2020/21,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2021/22,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2022/23,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2023/24,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2024/25,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2025/26,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2026/27,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2027/28,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2028/29,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2029/30,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2030/31,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2031/32,
"Soybeans, million acres",,,,Planted acres (Projected: 2000),2032/33,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),1998/99,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),1999/00,73.7
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2000/01,74.5
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2001/02,75
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2002/03,74
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2003/04,73
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2004/05,73
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2005/06,73.5
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2006/07,74
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2007/08,74
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2008/09,74.3
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2009/10,74.5
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2010/11,74.8
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2011/12,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2012/13,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2013/14,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2014/15,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2015/16,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2016/17,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2017/18,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2018/19,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2019/20,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2020/21,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2021/22,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2022/23,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2023/24,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2024/25,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2025/26,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2026/27,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2027/28,
"Soybeans, million acres",,,,Planted acres (Projected: 2001),2028/29,
