Commodity2,Attribute,Unit,YearProjected2,Year2,Value
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2020/21,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2021/22,10.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2022/23,10.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2023/24,10.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2024/25,10.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2025/26,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2026/27,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2027/28,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2028/29,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2029/30,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2015),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2014/15,10.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2015/16,8.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2016/17,9.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2017/18,9.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2018/19,9.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2019/20,9.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2020/21,9.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2021/22,9.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2022/23,9.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2023/24,9.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2024/25,9.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2025/26,9.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2026/27,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2027/28,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2028/29,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2029/30,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2016),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2015/16,8.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2016/17,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2017/18,10.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2018/19,10.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2019/20,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2020/21,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2021/22,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2022/23,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2023/24,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2024/25,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2025/26,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2026/27,10
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2027/28,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2028/29,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2029/30,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2017),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2016/17,9.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2017/18,12.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2018/19,11.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2019/20,10.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2020/21,10.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2021/22,10.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2022/23,10.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2023/24,11
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2024/25,11.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2025/26,11.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2026/27,11.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2027/28,11.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2028/29,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2029/30,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2018),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2016/17,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2017/18,12.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2018/19,13.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2019/20,13.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2020/21,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2021/22,12.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2022/23,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2023/24,12.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2024/25,12.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2025/26,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2026/27,12.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2027/28,13
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2028/29,13.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2029/30,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2019),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2016/17,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2017/18,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2018/19,13.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2019/20,13.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2020/21,11.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2021/22,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2022/23,12.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2023/24,12.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2024/25,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2025/26,12.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2026/27,13
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2027/28,13.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2028/29,13.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2029/30,13.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2030/31,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2020),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2016/17,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2017/18,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2018/19,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2019/20,13.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2020/21,11.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2021/22,11.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2022/23,11.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2023/24,12
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2024/25,12.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2025/26,12.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2026/27,12.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2027/28,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2028/29,12.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2029/30,12.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2030/31,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2031/32,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2021),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2016/17,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2017/18,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2018/19,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2019/20,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2020/21,11.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2021/22,11.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2022/23,12
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2023/24,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2024/25,12.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2025/26,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2026/27,12.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2027/28,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2028/29,13
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2029/30,13.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2030/31,13.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2031/32,13.4
"Upland Cotton, million acres",,,,Planted acres (Projected: 2022),2032/33,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),1998/99,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),1999/00,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2000/01,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2001/02,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2002/03,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2003/04,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2004/05,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2005/06,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2006/07,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2007/08,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2008/09,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2009/10,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2010/11,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2011/12,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2012/13,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2013/14,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2014/15,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2015/16,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2016/17,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2017/18,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2018/19,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2019/20,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2020/21,
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2021/22,11.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2022/23,13.6
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2023/24,9.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2024/25,11.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2025/26,12.2
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2026/27,12.3
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2027/28,12.5
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2028/29,12.7
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2029/30,12.8
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2030/31,12.9
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2031/32,13.1
"Upland Cotton, million acres",,,,Planted acres (Projected: 2023),2032/33,13.3

